%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1644337255121740147,398,1644337255121299266,,42.340691666666665,-71.09821,8.1,327157.5739653935,4689736.073272346,19.0,T
1644337256115330094,399,1644337256114891290,,42.340691666666665,-71.09821,8.1,327157.5739653935,4689736.073272346,19.0,T
1644337257122401967,400,1644337257121966600,,42.340691666666665,-71.09821,8.1,327157.5739653935,4689736.073272346,19.0,T
1644337258116131946,401,1644337258115703344,,42.340691666666665,-71.09821,8.1,327157.5739653935,4689736.073272346,19.0,T
1644337259122986077,402,1644337259122561693,,42.340691666666665,-71.09821,8.1,327157.5739653935,4689736.073272346,19.0,T
1644337260123245747,403,1644337260122819662,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337261123896665,404,1644337261123470783,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337262124330609,405,1644337262123906373,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337263125805072,406,1644337263125216960,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337264119208903,407,1644337264118778944,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337265125896364,408,1644337265125455856,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337266126328852,409,1644337266125903844,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337267128319513,410,1644337267127434015,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337268128880947,411,1644337268127855539,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337269131081194,412,1644337269130155801,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337270129728280,413,1644337270128998517,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337271129050758,414,1644337271128657341,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337272129294435,415,1644337272128852844,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337273131612267,416,1644337273130503892,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337274124680805,417,1644337274124240636,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337275132757997,418,1644337275132366180,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337276147229983,419,1644337276146788597,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337277147875569,420,1644337277147440195,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337278149979239,421,1644337278149507045,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337279148704962,422,1644337279148327350,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337280143871260,423,1644337280143434286,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337281134911907,424,1644337281134490013,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337282150720097,425,1644337282150281667,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337283151014535,426,1644337283150581836,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337284135344368,427,1644337284134918212,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337285135773712,428,1644337285135343313,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337286135804718,429,1644337286135378837,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337287153753835,430,1644337287153332948,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337288147810035,431,1644337288147375345,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337289155808585,432,1644337289155251026,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337290156350012,433,1644337290155607461,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337291155927005,434,1644337291155499696,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337292139292031,435,1644337292138865232,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337293142455684,436,1644337293141815662,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337294152454306,437,1644337294152073621,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337295157582627,438,1644337295157167196,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337296159377285,439,1644337296158938646,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337297141708340,440,1644337297141283035,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337298142639010,441,1644337298142215013,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337299155596301,442,1644337299155108690,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337300159394203,443,1644337300158952236,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337301144362395,444,1644337301143957614,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337302144655979,445,1644337302144105434,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337303146747549,446,1644337303146260499,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337304145420864,447,1644337304144991636,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337305163409504,448,1644337305163038969,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337306141126589,449,1644337306140700340,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337307147374968,450,1644337307146946907,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337308149076976,451,1644337308148066997,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337309147428115,452,1644337309146998882,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337310143249009,453,1644337310142826080,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337311150969759,454,1644337311150409936,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337312149005456,455,1644337312148583412,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337313150477870,456,1644337313150048494,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337314151334828,457,1644337314150709390,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337315150904397,458,1644337315150479555,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337316151325892,459,1644337316150899887,,42.340693333333334,-71.09821,8.2,327157.578532294,4689736.258343176,19.0,T
1644337317152100199,460,1644337317151668548,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337318152837106,461,1644337318152260541,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337319153061824,462,1644337319152637720,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337320153749723,463,1644337320153252124,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337321153785072,464,1644337321153409004,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337322148919763,465,1644337322148477554,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337323156159388,466,1644337323155779600,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337324155586947,467,1644337324155259847,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337325156030786,468,1644337325155601263,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337326156376123,469,1644337326155948638,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337327171654280,470,1644337327171217441,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337328173330184,471,1644337328172767400,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337329168646231,472,1644337329168211221,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337330174525601,473,1644337330174092292,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337331176594306,474,1644337331176161050,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337332159593534,475,1644337332159157991,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337333177448045,476,1644337333176815986,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337334176854028,477,1644337334176418542,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337335161516874,478,1644337335161075115,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337336156031119,479,1644337336155648469,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337337161752655,480,1644337337161301612,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337338178821493,481,1644337338178381919,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337339180045480,482,1644337339179233074,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337340179558892,483,1644337340179119825,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337341175215353,484,1644337341174775362,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337342176482097,485,1644337342175720214,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337343164557879,486,1644337343164133310,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337344182600677,487,1644337344182034730,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337345181587961,488,1644337345181211948,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337346177148564,489,1644337346176724433,,42.340693333333334,-71.09821,8.1,327157.578532294,4689736.258343176,19.0,T
1644337347167869958,490,1644337347167446613,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337348167176292,491,1644337348166744947,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337349184936207,492,1644337349184511899,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337350185847453,493,1644337350185420036,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337351170653854,494,1644337351169970750,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337352165373193,495,1644337352164948463,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337353171100842,496,1644337353170558691,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337354164406157,497,1644337354163973093,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337355189798897,498,1644337355189239740,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337356171995368,499,1644337356171573877,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337357172638438,500,1644337357172216653,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337358167553210,501,1644337358167127132,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337359168979276,502,1644337359168556213,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337360167285145,503,1644337360166901826,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337361174025155,504,1644337361173602104,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337362174358087,505,1644337362173930406,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337363174829469,506,1644337363174403667,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337364175281381,507,1644337364174852371,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337365176898979,508,1644337365176342487,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337366176198256,509,1644337366175775051,,42.340693333333334,-71.09821,8.0,327157.578532294,4689736.258343176,19.0,T
1644337367176846337,510,1644337367176421642,,42.340693333333334,-71.09821166666667,8.0,327157.44123295427,4689736.261731245,19.0,T
1644337368177272200,511,1644337368176839590,,42.340693333333334,-71.09821166666667,8.0,327157.44123295427,4689736.261731245,19.0,T
1644337369177707975,512,1644337369177281379,,42.340693333333334,-71.09821166666667,8.0,327157.44123295427,4689736.261731245,19.0,T
1644337370172601784,513,1644337370172121763,,42.340693333333334,-71.09821166666667,8.0,327157.44123295427,4689736.261731245,19.0,T
1644337371179867229,514,1644337371179438114,,42.340693333333334,-71.09821166666667,8.0,327157.44123295427,4689736.261731245,19.0,T
1644337372179259933,515,1644337372178834438,,42.340693333333334,-71.09821166666667,8.0,327157.44123295427,4689736.261731245,19.0,T
1644337373179714275,516,1644337373179287195,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337374180144580,517,1644337374179719686,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337375181005198,518,1644337375180577516,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337376175998110,519,1644337376175409555,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337377193644627,520,1644337377193148136,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337378199639211,521,1644337378199216365,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337379199742428,522,1644337379199220418,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337380200134162,523,1644337380199706792,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337381201476411,524,1644337381200886487,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337382184119478,525,1644337382183688402,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337383203315432,526,1644337383202886819,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337384196245097,527,1644337384195817947,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337385185668750,528,1644337385185212850,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337386186293832,529,1644337386185855388,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337387188219127,530,1644337387187519788,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337388203617649,531,1644337388203189134,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337389206372487,532,1644337389205951690,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337390197041363,533,1644337390196612834,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337391210479447,534,1644337391209937810,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337392207877051,535,1644337392207438230,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337393189775710,536,1644337393189347982,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337394209620959,537,1644337394208849906,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337395210088185,538,1644337395209649085,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337396203700931,539,1644337396203267335,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337397192000363,540,1644337397191570758,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337398192076593,541,1644337398191647291,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337399211046426,542,1644337399210611104,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337400206711849,543,1644337400206035614,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337401196140289,544,1644337401195706367,,42.340693333333334,-71.09821166666667,7.9,327157.44123295427,4689736.261731245,19.0,T
1644337402190409231,545,1644337402189983606,,42.340693333333334,-71.09821166666667,7.8,327157.44123295427,4689736.261731245,19.0,T
1644337403196119588,546,1644337403195697069,,42.340693333333334,-71.09821166666667,7.8,327157.44123295427,4689736.261731245,19.0,T
1644337404195749267,547,1644337404195316791,,42.340693333333334,-71.09821166666667,7.8,327157.44123295427,4689736.261731245,19.0,T
1644337405213808986,548,1644337405213405132,,42.340693333333334,-71.09821166666667,7.8,327157.44123295427,4689736.261731245,19.0,T
1644337406196938690,549,1644337406196434974,,42.340693333333334,-71.09821166666667,7.8,327157.44123295427,4689736.261731245,19.0,T
1644337407193302702,550,1644337407192874431,,42.340693333333334,-71.09821166666667,7.8,327157.44123295427,4689736.261731245,19.0,T
1644337408199332405,551,1644337408198350906,,42.340693333333334,-71.09821166666667,7.8,327157.44123295427,4689736.261731245,19.0,T
1644337409199162269,552,1644337409198522567,,42.340693333333334,-71.09821166666667,7.8,327157.44123295427,4689736.261731245,19.0,T
1644337410198140566,553,1644337410197756052,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337411200901943,554,1644337411200036764,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337412199643835,555,1644337412199258804,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337413202805438,556,1644337413202370166,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337414200172142,557,1644337414199735403,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337415201284585,558,1644337415200850725,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337416201669171,559,1644337416201232194,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337417202289693,560,1644337417201851129,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337418202440033,561,1644337418201999187,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337419204477382,562,1644337419203823804,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337420203800814,563,1644337420203418731,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337421203457698,564,1644337421203018426,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337422204109434,565,1644337422203674554,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337423207251852,566,1644337423206367015,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337424200760820,567,1644337424200320005,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337425206991381,568,1644337425206440925,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337426206519874,569,1644337426206079721,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337427207746603,570,1644337427207305669,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337428226094134,571,1644337428225479841,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337429226782476,572,1644337429226147174,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337430226580122,573,1644337430225932836,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337431226444993,574,1644337431225982904,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337432225841019,575,1644337432225404262,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337433209471340,576,1644337433209088563,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337434228133652,577,1644337434227500200,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337435228776706,578,1644337435228340148,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337436210942730,579,1644337436210515975,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337437206738212,580,1644337437206313371,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337438205948068,581,1644337438205522060,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337439229554156,582,1644337439229125022,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337440230358791,583,1644337440229751348,,42.340695,-71.09821166666667,7.8,327157.4457998584,4689736.446802078,19.0,T
1644337441231773932,584,1644337441231194257,,42.340695,-71.09821166666667,7.7,327157.4457998584,4689736.446802078,19.0,T
1644337442232325077,585,1644337442231704235,,42.340693333333334,-71.09821166666667,7.7,327157.44123295427,4689736.261731245,19.0,T
1644337443227629234,586,1644337443227120876,,42.340693333333334,-71.09821166666667,7.7,327157.44123295427,4689736.261731245,19.0,T
1644337444214929063,587,1644337444214494943,,42.340693333333334,-71.09821166666667,7.7,327157.44123295427,4689736.261731245,19.0,T
1644337445232635194,588,1644337445232201576,,42.340693333333334,-71.09821166666667,7.7,327157.44123295427,4689736.261731245,19.0,T
1644337446233109712,589,1644337446232652425,,42.340693333333334,-71.09821166666667,7.7,327157.44123295427,4689736.261731245,19.0,T
1644337447234769618,590,1644337447234337568,,42.340693333333334,-71.09821166666667,7.7,327157.44123295427,4689736.261731245,19.0,T
1644337448212854186,591,1644337448211803436,,42.340693333333334,-71.09821166666667,7.7,327157.44123295427,4689736.261731245,19.0,T
1644337449237271766,592,1644337449236720085,,42.340693333333334,-71.09821166666667,7.7,327157.44123295427,4689736.261731245,19.0,T
1644337450234953701,593,1644337450234565734,,42.340693333333334,-71.09821166666667,7.7,327157.44123295427,4689736.261731245,19.0,T
1644337451219412732,594,1644337451219104766,,42.340693333333334,-71.09821166666667,7.7,327157.44123295427,4689736.261731245,19.0,T
1644337452219645162,595,1644337452219261646,,42.340693333333334,-71.09821166666667,7.7,327157.44123295427,4689736.261731245,19.0,T
1644337453221759282,596,1644337453220884561,,42.340693333333334,-71.09821166666667,7.7,327157.44123295427,4689736.261731245,19.0,T
1644337454220239410,597,1644337454219871997,,42.340693333333334,-71.09821166666667,7.7,327157.44123295427,4689736.261731245,19.0,T
