%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter,field.quality
1645222740077651959,7,1645222740075214862,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222741064328369,8,1645222741062655448,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222742078970942,9,1645222742075706958,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222743069366712,10,1645222743067831516,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222744077232541,11,1645222744075140237,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222745067094985,12,1645222745064907073,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222746059304048,13,1645222746058731079,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222747071489797,14,1645222747069935798,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222748061351643,15,1645222748059222459,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222749072018284,16,1645222749070886373,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222750067983614,17,1645222750065791606,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222751079267286,18,1645222751077768087,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222752074083957,19,1645222752072242736,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222753070274941,20,1645222753069263458,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222754081780611,21,1645222754081239700,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222755072172166,22,1645222755070072650,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222756064488607,23,1645222756062165021,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222757075354782,24,1645222757074491500,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222758069064308,25,1645222758066596269,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222759081860978,26,1645222759080029964,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222760067862880,27,1645222760066261291,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222761060339152,28,1645222761059314489,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222762075297194,29,1645222762072561979,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222763066157748,30,1645222763064445018,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222764079651762,31,1645222764078113555,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222765073177954,32,1645222765071854829,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222766068625804,33,1645222766065998077,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222767061509939,34,1645222767059164762,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222768071345621,35,1645222768070472478,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222769063509549,36,1645222769061993360,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222770077039243,37,1645222770074849843,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222771067878469,38,1645222771065663814,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222772062519528,39,1645222772060029268,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222773077644973,40,1645222773076162099,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222774066885827,41,1645222774066568851,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222775073798017,42,1645222775072262287,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222776062871378,43,1645222776060758829,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222777076855706,44,1645222777074632167,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222778066132401,45,1645222778065110921,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222779080946608,46,1645222779077792882,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222780066328459,47,1645222780065053224,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222781076001109,48,1645222781073672533,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222782065612549,49,1645222782063935995,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222783055135678,50,1645222783053649187,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222784065351087,51,1645222784062947988,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222785073621087,52,1645222785073003530,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222786060645270,53,1645222786060266971,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222787076090307,54,1645222787073841333,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222788063558472,55,1645222788063065290,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222789075395542,56,1645222789074662446,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222790071701965,57,1645222790069341421,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222791062679672,58,1645222791061105012,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222792068484461,59,1645222792068137407,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222793067379334,60,1645222793064977884,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222794059929694,61,1645222794058086156,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222795072161753,62,1645222795070447444,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222796060305379,63,1645222796059882402,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222797073496197,64,1645222797071318626,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222798058996325,65,1645222798057838916,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222799070711598,66,1645222799068621635,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222800060156688,67,1645222800058382034,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222801070511097,68,1645222801069989919,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222802060351639,69,1645222802059663057,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222803069962200,70,1645222803067635297,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222804082336513,71,1645222804080935239,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222805075733082,72,1645222805073370456,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222806067826421,73,1645222806066595792,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222807063217441,74,1645222807060931444,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222808074229314,75,1645222808071728467,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222809065337341,76,1645222809063851118,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222810077314103,77,1645222810074983358,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222811065398537,78,1645222811063419580,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222812074650377,79,1645222812072337388,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222813063825298,80,1645222813063385009,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222814079089578,81,1645222814078515529,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222815070707004,82,1645222815069553852,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222816065025616,83,1645222816062651395,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222817085113811,84,1645222817082462787,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222818077668673,85,1645222818075591564,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222819067975890,86,1645222819066556215,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222820077415475,87,1645222820073812723,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222821069134926,88,1645222821066308021,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222822078087810,89,1645222822075459957,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222823064531481,90,1645222823063294172,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222824077264857,91,1645222824074732542,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222825064480439,92,1645222825062898635,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222826075636265,93,1645222826073725938,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222827068166511,94,1645222827066242218,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222828063155690,95,1645222828060973405,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222829077852707,96,1645222829076274156,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222830072310037,97,1645222830070479154,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222831059910965,98,1645222831058789968,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222832070414362,99,1645222832068928718,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222833066190936,100,1645222833062838554,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222834081703961,101,1645222834079109668,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222835072535265,102,1645222835069810867,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222836064830842,103,1645222836062369346,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222837074549841,104,1645222837073781967,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222838071752740,105,1645222838070173978,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222839064586054,106,1645222839064249038,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222840079439117,107,1645222840077008008,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222841070474106,108,1645222841069075107,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222842081192391,109,1645222842080246210,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222843073927932,110,1645222843071914672,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222844065198249,111,1645222844063327550,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222845072484326,112,1645222845070901870,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222846063222238,113,1645222846060796260,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222847071707432,114,1645222847070506334,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222848058816072,115,1645222848058140754,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222849073974778,116,1645222849073377609,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222850067479400,117,1645222850066745996,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222851060730814,118,1645222851059484481,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222852070355898,119,1645222852067861318,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222853063663994,120,1645222853062279224,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222854070358969,121,1645222854068192005,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222855061499572,122,1645222855059846401,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222856073875036,123,1645222856071586608,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222857065153234,124,1645222857064605474,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222858061775221,125,1645222858059600591,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222859075267024,126,1645222859073978662,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222860067040811,127,1645222860064895153,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222861076145574,128,1645222861075679540,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222862069567526,129,1645222862068333864,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222863083150954,130,1645222863080643892,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222864078092373,131,1645222864077604055,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222865070886084,132,1645222865068542480,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222866062776388,133,1645222866061393499,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222867071375867,134,1645222867070989370,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222868065450216,135,1645222868064859867,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222869077671542,136,1645222869076989650,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222870070321541,137,1645222870066923856,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222871078404015,138,1645222871077151775,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222872069401559,139,1645222872068892955,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222873065180794,140,1645222873062650918,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222874073768560,141,1645222874073096990,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222875064968421,142,1645222875063643455,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222876077438493,143,1645222876075273513,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222877065893053,144,1645222877063789844,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222878061702234,145,1645222878059661865,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222879070751283,146,1645222879070398092,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222880080253071,147,1645222880077238798,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222881072891997,148,1645222881071369409,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222882065722385,149,1645222882064239025,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222883074217894,150,1645222883073889255,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222884069665017,151,1645222884068244218,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222885082319874,152,1645222885080035924,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222886071237922,153,1645222886068864107,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222887062086139,154,1645222887061618089,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222888083447987,155,1645222888081152677,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222889075929505,156,1645222889074672937,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222890069341159,157,1645222890067375898,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222891057416384,158,1645222891057033777,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222892073229733,159,1645222892072605371,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222893065729705,160,1645222893064947128,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222894062466450,161,1645222894060037612,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222895068436069,162,1645222895068181514,gps_data,42.33712666666667,-71.09060166666667,12.2,327774.6125219299,4689324.768593111,19,T,4
1645222896065765794,163,1645222896063707828,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222897073018844,164,1645222897070682048,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
1645222898068420344,165,1645222898066864013,gps_data,42.33712666666667,-71.09060166666667,12.1,327774.6125219299,4689324.768593111,19,T,4
