Time,GPS_Data.seq,GPS_Data.stamp.secs,GPS_Data.stamp.nsecs,GPS_Data.frame_id,lat,lon,alt,utm_easting,utm_northing,zone,letter
1646524709.2081037,0,0,0,,42.204165,-71.053348,5.5,330487.6701835417,4674485.788003979,19,T
1646524710.2104144,0,0,0,,42.204165,-71.053347,5.5,330487.75274116115,4674485.786015562,19,T
1646524711.2157938,0,0,0,,42.204165,-71.053348,5.5,330487.6701835417,4674485.788003979,19,T
1646524712.2132573,0,0,0,,42.204165,-71.053348,5.5,330487.6701835417,4674485.788003979,19,T
1646524713.2097363,0,0,0,,42.204165,-71.053348,5.6,330487.6701835417,4674485.788003979,19,T
1646524714.212083,0,0,0,,42.204165999999994,-71.053348,5.6,330487.67285796127,4674485.899043867,19,T
1646524715.2107205,0,0,0,,42.204165999999994,-71.053348,5.6,330487.67285796127,4674485.899043867,19,T
1646524716.2118652,0,0,0,,42.204165999999994,-71.053348,5.6,330487.67285796127,4674485.899043867,19,T
1646524717.2077157,0,0,0,,42.204165999999994,-71.053348,5.7,330487.67285796127,4674485.899043867,19,T
1646524718.2064967,0,0,0,,42.204165999999994,-71.053348,5.7,330487.67285796127,4674485.899043867,19,T
1646524719.2061675,0,0,0,,42.204165999999994,-71.053348,5.7,330487.67285796127,4674485.899043867,19,T
1646524720.2125432,0,0,0,,42.204165999999994,-71.053348,5.7,330487.67285796127,4674485.899043867,19,T
1646524721.209019,0,0,0,,42.204167,-71.053345,5.7,330487.92320523143,4674486.004118509,19,T
1646524722.214312,0,0,0,,42.204170000000005,-71.053334,5.6,330488.8393622143,4674486.315365671,19,T
1646524723.210425,0,0,0,,42.204178,-71.053314,5.6,330490.5119094718,4674487.163916893,19,T
1646524724.216551,0,0,0,,42.204188,-71.053289,5.6,330492.60259295354,4674488.224606465,19,T
1646524725.2159603,0,0,0,,42.2042,-71.053258,5.6,330495.1939698513,4674489.495446417,19,T
1646524726.21418,0,0,0,,42.204215000000005,-71.053223,5.6,330498.12359878496,4674491.091453772,19,T
1646524727.2167547,0,0,0,,42.204234,-71.053183,6.0,330501.47671085614,4674493.121680561,19,T
1646524728.2229075,0,0,0,,42.204252,-71.053138,5.9,330505.239934322,4674495.0309279235,19,T
1646524729.2113957,0,0,0,,42.204274,-71.05309100000001,6.2,330509.178967005,4674497.38036046,19,T
1646524730.213804,0,0,0,,42.204297,-71.05304100000001,6.5,330513.36834337085,4674499.834870654,19,T
1646524731.215407,0,0,0,,42.204318,-71.052987,6.4,330517.8825985011,4674502.059351201,19,T
1646524732.2118006,0,0,0,,42.204344,-71.052933,6.9,330522.4102201207,4674504.839034014,19,T
1646524733.211908,0,0,0,,42.204367000000005,-71.052876,6.8,330527.1774887025,4674507.279636089,19,T
1646524734.212219,0,0,0,,42.204388,-71.05282100000001,6.8,330531.7742917418,4674509.502137338,19,T
1646524735.2135348,0,0,0,,42.204411,-71.052766,6.8,330536.3764391237,4674511.94672129,19,T
1646524736.2116103,0,0,0,,42.204434,-71.052711,6.7,330540.9785832212,4674514.391308166,19,T
1646524737.2118354,0,0,0,,42.204458,-71.052654,6.7,330545.74851203046,4674516.942962361,19,T
1646524738.2116773,0,0,0,,42.204480000000004,-71.05259699999999,6.6,330550.5130903743,4674519.272539917,19,T
1646524739.2147458,0,0,0,,42.204502000000005,-71.052541,6.6,330555.1951082767,4674521.604108249,19,T
1646524740.2126517,0,0,0,,42.20452100000001,-71.052486,6.6,330559.78654589015,4674523.604547526,19,T
1646524741.2123685,0,0,0,,42.204541,-71.052432,6.5,330564.2980969009,4674525.71801715,19,T
1646524742.2119932,0,0,0,,42.20456,-71.052381,6.5,330568.55930062744,4674527.72641215,19,T
1646524743.212503,0,0,0,,42.204577,-71.052335,6.4,330572.4023702197,4674529.522667063,19,T
1646524744.2119153,0,0,0,,42.204594,-71.052294,6.4,330575.83265250747,4674531.328861009,19,T
1646524745.2124295,0,0,0,,42.204613,-71.052255,6.3,330579.10316495504,4674533.361111078,19,T
1646524746.2160654,0,0,0,,42.204631,-71.052217,6.3,330582.2884455073,4674535.284310055,19,T
1646524747.2134237,0,0,0,,42.204648999999996,-71.052179,6.2,330585.4737242854,4674537.207510424,19,T
1646524748.2110946,0,0,0,,42.204665999999996,-71.052141,6.2,330588.65632841754,4674539.019672302,19,T
1646524749.2086842,0,0,0,,42.204682000000005,-71.052103,6.1,330591.8362580496,4674540.720795685,19,T
1646524750.2089221,0,0,0,,42.204698,-71.052068,6.1,330594.7685153502,4674542.427882002,19,T
1646524751.2084198,0,0,0,,42.204716,-71.052037,6.1,330597.37588908745,4674544.364997879,19,T
1646524752.2063584,0,0,0,,42.204734,-71.052009,6.0,330599.7355907714,4674546.308076051,19,T
1646524753.2045922,0,0,0,,42.204752,-71.051985,6.0,330601.76506376534,4674548.259103379,19,T
1646524754.2113836,0,0,0,,42.204766,-71.051967,5.9,330603.28850410576,4674549.777894186,19,T
1646524755.2041285,0,0,0,,42.204772999999996,-71.051958,5.9,330604.0502240338,4674550.537289708,19,T
1646524756.2084827,0,0,0,,42.204772999999996,-71.051956,5.9,330604.215337671,4674550.53331556,19,T
1646524757.2162967,0,0,0,,42.204772000000006,-71.051956,5.9,330604.2126650348,4674550.422275671,19,T
1646524758.2141244,0,0,0,,42.204772000000006,-71.051956,5.9,330604.2126650348,4674550.422275671,19,T
1646524759.214027,0,0,0,,42.204772000000006,-71.051956,5.9,330604.2126650348,4674550.422275671,19,T
1646524760.2146,0,0,0,,42.204771,-71.05195499999999,5.9,330604.29254922294,4674550.309248707,19,T
1646524761.2117858,0,0,0,,42.204771,-71.05195499999999,5.9,330604.29254922294,4674550.309248707,19,T
1646524762.2133222,0,0,0,,42.204771,-71.05195499999999,5.9,330604.29254922294,4674550.309248707,19,T
1646524763.2108762,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524764.2111447,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524765.2164805,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524766.2158155,0,0,0,,42.204769999999996,-71.05195499999999,6.0,330604.2898765881,4674550.198208815,19,T
1646524767.2148368,0,0,0,,42.204769999999996,-71.05195499999999,6.0,330604.2898765881,4674550.198208815,19,T
1646524768.2118611,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524769.207772,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524770.2106578,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524771.2190666,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524772.2133083,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524773.2115297,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524774.2134113,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524775.2110486,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524776.2155066,0,0,0,,42.204771,-71.05195499999999,6.0,330604.29254922294,4674550.309248707,19,T
1646524777.2130833,0,0,0,,42.204771,-71.05195499999999,6.1,330604.29254922294,4674550.309248707,19,T
1646524778.2123582,0,0,0,,42.204771,-71.051956,6.1,330604.2099923986,4674550.31123578,19,T
1646524779.213545,0,0,0,,42.204771,-71.051956,6.1,330604.2099923986,4674550.31123578,19,T
1646524780.2112734,0,0,0,,42.204772000000006,-71.05195499999999,6.1,330604.29522185784,4674550.420288599,19,T
1646524781.208117,0,0,0,,42.204776,-71.05194900000001,6.2,330604.801253288,4674550.852525746,19,T
1646524782.2131183,0,0,0,,42.204786000000006,-71.051936,6.2,330605.9012179957,4674551.937092874,19,T
1646524783.2089906,0,0,0,,42.2048,-71.051916,6.1,330607.58977023035,4674553.451910463,19,T
1646524784.208436,0,0,0,,42.20482,-71.051893,6.2,330609.54202738125,4674555.627006746,19,T
1646524785.2069273,0,0,0,,42.204842,-71.051866,6.4,330611.8298553188,4674558.016235372,19,T
1646524786.2074418,0,0,0,,42.20486700000001,-71.051839,6.7,330614.1256991987,4674560.738584379,19,T
1646524787.2088234,0,0,0,,42.204893,-71.05181400000001,7.1,330616.2591004726,4674563.575947853,19,T
1646524788.2093334,0,0,0,,42.204916999999995,-71.051789,7.3,330618.3871552357,4674566.191232152,19,T
1646524789.2156982,0,0,0,,42.20493999999999,-71.051766,7.4,330620.34742286225,4674568.6994509455,19,T
1646524790.2100518,0,0,0,,42.204964,-71.051739,7.4,330622.64058778074,4674571.310762683,19,T
1646524791.2062693,0,0,0,,42.204989,-71.051707,7.4,330625.3492060489,4674574.023180843,19,T
1646524792.2071273,0,0,0,,42.20501599999999,-71.051673,7.4,330628.22827982163,4674576.953706178,19,T
1646524793.2106059,0,0,0,,42.205044,-71.051636,7.4,330631.3576928637,4674579.98931223,19,T
1646524794.2046542,0,0,0,,42.205072,-71.051597,7.4,330634.65221609396,4674583.020946151,19,T
1646524795.2036147,0,0,0,,42.205096999999995,-71.051554,7.3,330638.2689456856,4674585.711515116,19,T
1646524796.202899,0,0,0,,42.205123,-71.051511,7.3,330641.8883445713,4674588.513125761,19,T
1646524797.2024553,0,0,0,,42.205149,-71.051469,7.2,330645.42518424254,4674591.316724799,19,T
1646524798.204527,0,0,0,,42.205181,-71.05143,7.2,330648.73038404266,4674594.792524599,19,T
1646524799.206821,0,0,0,,42.205213,-71.05139100000001,7.2,330652.03558063385,4674598.268325873,19,T
1646524800.2068822,0,0,0,,42.205244,-71.051354,7.1,330655.17298973794,4674601.63706171,19,T
1646524801.2015147,0,0,0,,42.205274,-71.051318,7.1,330658.2251679037,4674604.896745437,19,T
1646524802.2079148,0,0,0,,42.205304,-71.051282,7.0,330661.27734329127,4674608.156430421,19,T
1646524803.2026663,0,0,0,,42.205335,-71.051245,7.0,330664.4147437278,4674611.525170167,19,T
1646524804.207153,0,0,0,,42.205368,-71.05120600000001,7.0,330667.72259667586,4674615.112018333,19,T
1646524805.2064455,0,0,0,,42.20540200000001,-71.051165,7.0,330671.19822995004,4674618.805935246,19,T
1646524806.202398,0,0,0,,42.205438,-71.05112199999999,7.0,330674.8443147093,4674622.717961038,19,T
1646524807.2022767,0,0,0,,42.205475,-71.051078,7.0,330678.5756229147,4674626.739042297,19,T
1646524808.207272,0,0,0,,42.205514,-71.051033,7.2,330682.3948257321,4674630.980219041,19,T
1646524809.2075765,0,0,0,,42.205554,-71.050985,7.3,330686.46436284576,4674635.326479231,19,T
1646524810.2019036,0,0,0,,42.20559599999999,-71.050937,7.4,330690.5392377225,4674639.894821451,19,T
1646524811.2000482,0,0,0,,42.20564,-71.050889,7.7,330694.6194500042,4674644.685245703,19,T
1646524812.2110362,0,0,0,,42.205683,-71.050838,7.6,330698.944652518,4674649.358674302,19,T
1646524813.210039,0,0,0,,42.205726999999996,-71.050786,7.6,330703.3550761274,4674654.141159378,19,T
1646524814.209466,0,0,0,,42.205771999999996,-71.050731,7.6,330708.01583148475,4674659.028729293,19,T
1646524815.2064085,0,0,0,,42.205816000000006,-71.050674,7.5,330712.83902036084,4674663.801290566,19,T
1646524816.2065384,0,0,0,,42.205856000000004,-71.050613,7.4,330717.9817405951,4674668.121752265,19,T
1646524817.1993155,0,0,0,,42.205899,-71.050552,7.3,330723.13246712275,4674672.775337265,19,T
1646524818.2118626,0,0,0,,42.205946000000004,-71.050493,7.2,330728.1287594717,4674677.8770567905,19,T
1646524819.20196,0,0,0,,42.205994000000004,-71.050433,7.1,330733.2102706216,4674683.087833988,19,T
1646524820.203023,0,0,0,,42.206044,-71.050373,7.1,330738.29711563897,4674688.520694474,19,T
1646524821.2057822,0,0,0,,42.206095,-71.050312,7.2,330743.4691785929,4674694.062612865,19,T
1646524822.201867,0,0,0,,42.206146,-71.050253,7.4,330748.47612351086,4674699.608505725,19,T
1646524823.2031024,0,0,0,,42.206197,-71.050194,7.5,330753.4830606973,4674705.154401962,19,T
1646524824.2025282,0,0,0,,42.206246,-71.050135,7.4,330758.48464948183,4674710.478221771,19,T
1646524825.2020195,0,0,0,,42.206298,-71.050077,7.5,330763.41168680275,4674716.137149925,19,T
1646524826.2067342,0,0,0,,42.20635,-71.050023,7.6,330768.00849736936,4674721.804022179,19,T
1646524827.2003808,0,0,0,,42.206403,-71.049967,7.5,330772.7730802356,4674727.577966858,19,T
1646524828.204541,0,0,0,,42.206455999999996,-71.04991100000001,7.5,330777.53765549196,4674733.351914582,19,T
1646524829.204804,0,0,0,,42.206509,-71.049855,7.6,330782.3022231405,4674739.125865351,19,T
1646524830.2314463,0,0,0,,42.206562000000005,-71.049798,7.8,330787.1493376533,4674744.897834177,19,T
1646524831.2270787,0,0,0,,42.20661199999999,-71.049741,7.9,330791.98843488615,4674750.336686435,19,T
1646524832.2045794,0,0,0,,42.206661000000004,-71.049685,7.9,330796.74230068177,4674755.666486827,19,T
1646524833.2038574,0,0,0,,42.206706999999994,-71.049628,7.9,330801.5707046088,4674760.661185706,19,T
1646524834.2029107,0,0,0,,42.206753,-71.049574,8.0,330806.15143911366,4674765.661842065,19,T
1646524835.2021918,0,0,0,,42.206796999999995,-71.049523,7.9,330810.47916560475,4674770.446375615,19,T
1646524836.2063181,0,0,0,,42.206836,-71.049474,7.7,330814.62843057135,4674774.679681509,19,T
1646524837.2024283,0,0,0,,42.206874,-71.049433,7.5,330818.1145886402,4674778.817826922,19,T
1646524838.2022753,0,0,0,,42.206908999999996,-71.049397,7.4,330821.17996439186,4674782.632777261,19,T
1646524839.2029562,0,0,0,,42.206941,-71.049365,7.4,330823.90711290366,4674786.122547429,19,T
1646524840.2022,0,0,0,,42.206969,-71.049332,7.6,330826.70613540884,4674789.16617441,19,T
1646524841.1985683,0,0,0,,42.206990999999995,-71.049301,7.8,330829.3240319943,4674791.547532013,19,T
1646524842.2000756,0,0,0,,42.207012999999996,-71.049276,8.4,330831.44660350867,4674793.940797473,19,T
1646524843.1998005,0,0,0,,42.207031,-71.049254,8.7,330833.3108351187,4674795.8958573,19,T
1646524844.2054904,0,0,0,,42.207047,-71.049238,9.0,330834.6744042636,4674797.640744482,19,T
1646524845.2018414,0,0,0,,42.207061,-71.04922400000001,9.7,330835.86752672715,4674799.16752097,19,T
1646524846.2061484,0,0,0,,42.207071,-71.049215,10.5,330836.63720294216,4674800.260060153,19,T
1646524847.2080693,0,0,0,,42.207077,-71.04921,11.0,330837.06598703936,4674800.91637747,19,T
1646524848.2083533,0,0,0,,42.207079,-71.049209,11.6,330837.1538791873,4674801.136472866,19,T
1646524849.2066863,0,0,0,,42.207079,-71.049208,11.6,330837.23643298855,4674801.13448844,19,T
1646524850.2050674,0,0,0,,42.207079,-71.049208,11.6,330837.23643298855,4674801.13448844,19,T
1646524851.2094069,0,0,0,,42.207079,-71.049208,11.7,330837.23643298855,4674801.13448844,19,T
1646524852.2103424,0,0,0,,42.207079,-71.049208,11.7,330837.23643298855,4674801.13448844,19,T
1646524853.2103207,0,0,0,,42.207079,-71.049208,11.7,330837.23643298855,4674801.13448844,19,T
1646524854.2154539,0,0,0,,42.20708,-71.049208,11.7,330837.2391021615,4674801.245528351,19,T
1646524855.2151277,0,0,0,,42.20708,-71.049208,11.7,330837.2391021615,4674801.245528351,19,T
1646524856.2141702,0,0,0,,42.20708,-71.049208,11.7,330837.2391021615,4674801.245528351,19,T
1646524857.2102578,0,0,0,,42.20708,-71.049208,11.8,330837.2391021615,4674801.245528351,19,T
1646524858.211256,0,0,0,,42.20708,-71.049208,11.8,330837.2391021615,4674801.245528351,19,T
1646524859.20893,0,0,0,,42.20708,-71.049208,11.8,330837.2391021615,4674801.245528351,19,T
1646524860.2057905,0,0,0,,42.20708,-71.049208,11.8,330837.2391021615,4674801.245528351,19,T
1646524861.2083523,0,0,0,,42.20708,-71.049208,11.8,330837.2391021615,4674801.245528351,19,T
1646524862.2069705,0,0,0,,42.20708,-71.049208,11.8,330837.2391021615,4674801.245528351,19,T
1646524863.212262,0,0,0,,42.20708,-71.049208,11.8,330837.2391021615,4674801.245528351,19,T
1646524864.2140508,0,0,0,,42.20708,-71.049208,11.9,330837.2391021615,4674801.245528351,19,T
1646524865.2116516,0,0,0,,42.20708,-71.049208,11.9,330837.2391021615,4674801.245528351,19,T
1646524866.2147238,0,0,0,,42.20708,-71.049208,11.9,330837.2391021615,4674801.245528351,19,T
1646524867.21446,0,0,0,,42.20708,-71.049208,11.9,330837.2391021615,4674801.245528351,19,T
1646524868.214313,0,0,0,,42.20708,-71.049208,11.9,330837.2391021615,4674801.245528351,19,T
1646524869.210774,0,0,0,,42.20708,-71.049208,12.0,330837.2391021615,4674801.245528351,19,T
1646524870.2143629,0,0,0,,42.20708,-71.049208,12.0,330837.2391021615,4674801.245528351,19,T
1646524871.2141316,0,0,0,,42.20708,-71.049208,12.0,330837.2391021615,4674801.245528351,19,T
1646524872.2123613,0,0,0,,42.20708,-71.049208,12.0,330837.2391021615,4674801.245528351,19,T
1646524873.2121224,0,0,0,,42.20708,-71.049208,12.0,330837.2391021615,4674801.245528351,19,T
1646524874.210327,0,0,0,,42.20708,-71.049208,12.1,330837.2391021615,4674801.245528351,19,T
1646524875.2079403,0,0,0,,42.20708,-71.049208,12.1,330837.2391021615,4674801.245528351,19,T
1646524876.2069733,0,0,0,,42.20708,-71.049208,12.1,330837.2391021615,4674801.245528351,19,T
1646524877.2063668,0,0,0,,42.20708,-71.049207,12.1,330837.32165595714,4674801.243543926,19,T
1646524878.2114854,0,0,0,,42.20708,-71.049207,12.1,330837.32165595714,4674801.243543926,19,T
1646524879.2089558,0,0,0,,42.20708,-71.049207,12.2,330837.32165595714,4674801.243543926,19,T
1646524880.211039,0,0,0,,42.20708,-71.049207,12.2,330837.32165595714,4674801.243543926,19,T
1646524881.2105334,0,0,0,,42.20708,-71.049207,12.2,330837.32165595714,4674801.243543926,19,T
1646524882.2132125,0,0,0,,42.20708,-71.049207,12.3,330837.32165595714,4674801.243543926,19,T
1646524883.2108347,0,0,0,,42.20708,-71.049207,12.3,330837.32165595714,4674801.243543926,19,T
1646524884.210956,0,0,0,,42.20708,-71.049207,12.3,330837.32165595714,4674801.243543926,19,T
1646524885.2266672,0,0,0,,42.20708,-71.049207,12.3,330837.32165595714,4674801.243543926,19,T
1646524886.2099223,0,0,0,,42.20708,-71.049206,12.4,330837.40420975705,4674801.241559503,19,T
1646524887.2115436,0,0,0,,42.20708,-71.049206,12.4,330837.40420975705,4674801.241559503,19,T
1646524888.2109058,0,0,0,,42.20708,-71.049206,12.4,330837.40420975705,4674801.241559503,19,T
1646524889.2130942,0,0,0,,42.20708,-71.049205,12.5,330837.48676355276,4674801.239575081,19,T
1646524890.213753,0,0,0,,42.207079,-71.049205,12.5,330837.48409438366,4674801.12853517,19,T
1646524891.213442,0,0,0,,42.207080999999995,-71.049204,13.2,330837.5719865183,4674801.348630569,19,T
1646524892.212853,0,0,0,,42.207086,-71.0492,14.0,330837.9155475155,4674801.895892448,19,T
1646524893.2109728,0,0,0,,42.207094,-71.04919100000001,14.4,330838.67988483305,4674802.766352018,19,T
1646524894.211047,0,0,0,,42.207105,-71.049177,14.3,330839.86499820964,4674803.960009413,19,T
1646524895.211204,0,0,0,,42.207117,-71.049156,14.5,330841.63065654924,4674805.250816261,19,T
1646524896.2104638,0,0,0,,42.207135,-71.04913400000001,14.7,330843.49488244334,4674807.205878651,19,T
1646524897.2105594,0,0,0,,42.207154,-71.049111,14.8,330845.4443300736,4674809.269997088,19,T
1646524898.205379,0,0,0,,42.207174,-71.049087,14.9,330847.47899927414,4674811.443171641,19,T
1646524899.210308,0,0,0,,42.207196,-71.04906299999999,15.1,330849.5190052205,4674813.838426575,19,T
1646524900.2078407,0,0,0,,42.207222,-71.049043,15.0,330851.23947120656,4674816.685778772,19,T
1646524901.2109041,0,0,0,,42.207254999999996,-71.049035,15.4,330851.9879756335,4674820.33422178,19,T
1646524902.2091832,0,0,0,,42.207286,-71.049037,15.4,330851.90560625173,4674823.780427596,19,T
1646524903.2103417,0,0,0,,42.207308000000005,-71.04904499999999,15.5,330851.3038954057,4674826.239179804,19,T
1646524904.2052045,0,0,0,,42.20732,-71.049051,15.7,330850.84060217184,4674827.583564395,19,T
1646524905.2066944,0,0,0,,42.207322999999995,-71.049061,14.8,330850.0230743163,4674827.936526927,19,T
1646524906.2075932,0,0,0,,42.207326,-71.04907,14.0,330849.2881000134,4674828.287505265,19,T
1646524907.208995,0,0,0,,42.207331999999994,-71.04908,13.2,330848.4785793675,4674828.973587725,19,T
1646524908.221344,0,0,0,,42.207343,-71.049091,13.1,330847.59985058603,4674830.216854171,19,T
1646524909.2233665,0,0,0,,42.207353999999995,-71.049105,13.1,330846.4734618099,4674831.466073711,19,T
1646524910.2077,0,0,0,,42.207366,-71.049124,13.1,330844.9369753879,4674832.836255078,19,T
1646524911.2042806,0,0,0,,42.20738,-71.049144,12.9,330843.32327437133,4674834.430500994,19,T
1646524912.207517,0,0,0,,42.207391,-71.049169,12.4,330841.2887997351,4674835.701549492,19,T
1646524913.2067294,0,0,0,,42.207405,-71.04919799999999,12.2,330838.9321198417,4674837.313656012,19,T
1646524914.2088556,0,0,0,,42.20742,-71.049229,11.8,330836.41300351894,4674839.040772165,19,T
1646524915.2148101,0,0,0,,42.207435,-71.049261,11.5,330833.8113350803,4674840.769873739,19,T
1646524916.209456,0,0,0,,42.207449,-71.049296,11.2,330830.95933864766,4674842.393889931,19,T
1646524917.2057104,0,0,0,,42.207463,-71.04933299999999,10.8,330827.9422368964,4674844.021876417,19,T
1646524918.2055576,0,0,0,,42.207477,-71.049372,10.9,330824.7600299392,4674845.6538334135,19,T
1646524919.2071295,0,0,0,,42.207494,-71.049414,11.3,330821.33817301004,4674847.624865527,19,T
1646524920.222442,0,0,0,,42.207509,-71.049457,11.6,330817.8284256699,4674849.375804197,19,T
1646524921.2096794,0,0,0,,42.207523,-71.049501,12.0,330814.2334572177,4674851.017689461,19,T
1646524922.211087,0,0,0,,42.207528,-71.049544,12.8,330810.6970168655,4674851.658232573,19,T
1646524923.2057855,0,0,0,,42.20753,-71.049585,13.4,330807.3176744204,4674851.96168813,19,T
1646524924.208009,0,0,0,,42.207533000000005,-71.049626,13.8,330803.941001918,4674852.376185239,19,T
1646524925.2026196,0,0,0,,42.207549,-71.049672,14.0,330800.1862711309,4674854.244127339,19,T
1646524926.2083318,0,0,0,,42.207545,-71.049716,15.3,330796.5432513996,4674853.887303215,19,T
1646524927.2057068,0,0,0,,42.207545,-71.04975900000001,16.1,330792.9934640633,4674853.972655693,19,T
1646524928.2067494,0,0,0,,42.207553,-71.049806,16.1,330789.1348237548,4674854.954269368,19,T
1646524929.2078085,0,0,0,,42.207559,-71.049855,16.5,330785.1057379924,4674855.717775455,19,T
1646524930.206837,0,0,0,,42.20756,-71.04990600000001,17.4,330780.8981961041,4674855.930054461,19,T
1646524931.2131524,0,0,0,,42.207558,-71.049961,18.8,330776.3524311031,4674855.817156842,19,T
1646524932.2107625,0,0,0,,42.207556999999994,-71.050017,19.7,330771.7267828692,4674855.81728729,19,T
1646524933.2100775,0,0,0,,42.207573000000004,-71.05006999999999,18.8,330767.39418949315,4674857.699143705,19,T
1646524934.2063668,0,0,0,,42.207582,-71.050124,19.8,330762.96035243245,4674858.805708695,19,T
1646524935.2072687,0,0,0,,42.20759,-71.05017600000001,20.5,330758.68895243976,4674859.797265858,19,T
1646524936.2074168,0,0,0,,42.207601000000004,-71.050225,21.4,330754.67322448187,4674861.115989181,19,T
1646524937.2064304,0,0,0,,42.207616,-71.050276,22.0,330750.50307407667,4674862.882845474,19,T
1646524938.208013,0,0,0,,42.207632000000004,-71.050331,21.8,330746.0053839901,4674864.768686294,19,T
1646524939.210171,0,0,0,,42.207646999999994,-71.050392,20.6,330741.00970707496,4674866.555403574,19,T
1646524940.2074459,0,0,0,,42.20764199999999,-71.050449,22.0,330736.29082830495,4674866.113383362,19,T
1646524941.207612,0,0,0,,42.207655,-71.050509,21.0,330731.3723657139,4674867.676042091,19,T
1646524942.2056293,0,0,0,,42.20767300000001,-71.05056499999999,19.8,330726.79747216776,4674869.785960987,19,T
1646524943.207747,0,0,0,,42.207691000000004,-71.050625,18.7,330721.8923692155,4674871.903826145,19,T
1646524944.202948,0,0,0,,42.207708000000004,-71.050679,18.0,330717.47991586354,4674873.898739733,19,T
1646524945.2015646,0,0,0,,42.207722000000004,-71.050724,17.6,330713.8024280358,4674875.54266324,19,T
1646524946.1999257,0,0,0,,42.207755999999996,-71.050752,19.1,330711.58176641446,4674879.37362649,19,T
1646524947.2059135,0,0,0,,42.207758000000005,-71.050794,18.3,330708.11988615524,4674879.679116113,19,T
1646524948.2041109,0,0,0,,42.20776,-71.050833,17.6,330704.9056648668,4674879.978649425,19,T
1646524949.1982973,0,0,0,,42.207758999999996,-71.05087,16.6,330701.8485354785,4674879.941092329,19,T
1646524950.1982713,0,0,0,,42.207752,-71.050905,15.8,330698.94048330875,4674879.23332481,19,T
1646524951.1997323,0,0,0,,42.207743,-71.050943,15.2,330695.77942874073,4674878.309436933,19,T
1646524952.2047985,0,0,0,,42.207736999999995,-71.050983,14.8,330692.4612819331,4674877.722642553,19,T
1646524953.2094545,0,0,0,,42.20773199999999,-71.05102,15.3,330689.39346493944,4674877.240931096,19,T
1646524954.2076828,0,0,0,,42.207727999999996,-71.051058,15.4,330686.2457661105,4674876.8722471185,19,T
1646524955.2096295,0,0,0,,42.207733,-71.051097,16.2,330683.03955893416,4674877.504910212,19,T
1646524956.2137043,0,0,0,,42.20773199999999,-71.051136,16.9,330679.81732194003,4674877.471335171,19,T
1646524957.2127116,0,0,0,,42.207726,-71.05116600000001,18.5,330677.324702664,4674876.864684945,19,T
1646524958.2125466,0,0,0,,42.207727000000006,-71.051191,19.7,330675.2635503234,4674877.025383366,19,T
1646524959.2126663,0,0,0,,42.207731,-71.05121600000001,20.8,330673.21041352313,4674877.519202199,19,T
1646524960.21043,0,0,0,,42.207736999999995,-71.051245,21.5,330670.83240889036,4674878.243047117,19,T
1646524961.2138608,0,0,0,,42.207754,-71.051276,22.5,330668.3186897621,4674880.192305021,19,T
